Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10
307,26-07-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13.0,26.0,51.0
307,30-07-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10.0,23.0,43.0
307,08-02-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15.0,29.0,82.0
307,08-06-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10.0,31.0,50.0
307,08-09-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15.0,31.0,60.0
307,13-08-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13.0,33.0,36.0
307,16-08-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,11.0,27.0,30.0
307,20-08-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10.0,37.0,62.0
307,23-08-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16.0,49.0,37.0
307,27-08-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,12.0,37.0,40.0
307,30-08-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,12.0,29.0,41.0
307,09-03-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,12.0,18.0,59.0
307,09-06-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14.0,21.0,36.0
307,09-10-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,12.0,16.0,34.0
307,13-09-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,18.0,17.0,32.0
307,17-09-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,12.0,19.0,55.0
307,20-09-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14.0,17.0,51.0
307,24-09-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13.0,16.0,42.0
307,27-09-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13.0,15.0,32.0
307,10-01-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14.0,19.0,26.0
307,10-04-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16.0,31.0,36.0
307,10-08-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,17.0,29.0,35.0
307,10-11-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16.0,19.0,33.0
307,15-10-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15.0,21.0,54.0
307,18-10-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,12.0,16.0,30.0
307,25-10-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15.0,28.0,49.0
307,29-10-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13.0,22.0,50.0
307,11-01-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14.0,24.0,45.0
307,11-05-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15.0,26.0,41.0
307,11-08-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16.0,25.0,40.0
307,11-12-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,12.0,19.0,26.0
307,15-11-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14.0,27.0,40.0
307,19-11-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15.0,24.0,48.0
307,22-11-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14.0,23.0,37.0
307,26-11-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14.0,27.0,80.0
307,29-11-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15.0,27.0,55.0
307,12-03-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15.0,21.0,78.0
307,12-06-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13.0,21.0,42.0
307,12-10-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14.0,24.0,31.0
307,13-12-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14.0,24.0,37.0
307,17-12-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13.0,21.0,28.0
307,20-12-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13.0,26.0,24.0
307,24-12-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,17.0,26.0,34.0
307,27-12-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13.0,19.0,30.0
307,31-12-14,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13.0,26.0,25.0
308,01-03-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15.0,39.0,21.0
308,01-07-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,30.0,28.0
308,01-10-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16.0,20.0,58.0
308,17-01-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,21.0,45.0
308,21-01-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15.0,22.0,53.0
308,24-01-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16.0,24.0,51.0
308,28-01-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",21.0,49.0,63.0
308,31-01-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,22.0,32.0
308,02-04-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18.0,26.0,49.0
308,02-07-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,22.0,26.0
308,02-11-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16.0,23.0,33.0
308,14-02-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15.0,22.0,35.0
308,18-02-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",24.0,21.0,32.0
308,21-02-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16.0,21.0,38.0
308,25-02-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15.0,24.0,26.0
308,28-02-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,24.0,22.0
308,03-04-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16.0,25.0,30.0
308,03-07-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,38.0,26.0
308,03-11-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17.0,24.0,42.0
308,14-03-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,25.0,44.0
308,18-03-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17.0,33.0,43.0
308,21-03-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",24.0,29.0,31.0
308,25-03-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16.0,27.0,26.0
308,28-03-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16.0,22.0,33.0
308,04-01-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",21.0,32.0,41.0
308,04-04-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,30.0,33.0
308,04-08-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17.0,42.0,51.0
308,04-11-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16.0,27.0,39.0
308,15-04-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,22.0,55.0
308,22-04-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,23.0,152.0
308,25-04-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,30.0,31.0
308,29-04-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,26.0,160.0
308,05-02-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15.0,38.0,49.0
308,05-06-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,26.0,35.0
308,05-09-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,29.0,33.0
308,13-05-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16.0,31.0,54.0
308,16-05-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16.0,27.0,63.0
308,20-05-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,16.0,69.0
308,23-05-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,24.0,53.0
308,27-05-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,25.0,72.0
308,30-05-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,26.0,32.0
308,06-03-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,26.0,41.0
308,06-06-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,15.0,31.0
308,06-10-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,27.0,42.0
308,13-06-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,28.0,23.0
308,17-06-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16.0,32.0,43.0
308,20-06-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,29.0,61.0
308,24-06-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,32.0,58.0
308,27-06-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15.0,27.0,84.0
308,07-01-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,22.0,37.0
308,07-04-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,35.0,46.0
308,07-08-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,26.0,71.0
308,07-11-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,27.0,47.0
308,15-07-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,22.0,27.0
308,18-07-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,27.0,39.0
308,22-07-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,39.0,53.0
308,25-07-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.0,27.0,42.0
308,08-01-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,22.0,47.0
308,08-05-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,27.0,86.0
308,08-08-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15.0,28.0,72.0
308,08-12-14,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.0,31.0,41.0
